user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,screen_time_bin,age_group,screen_to_sleep_ratio,pre_sleep_phone_pct,notif_per_screen_hour,digital_load_hours,stress_fatigue_index,wellness_score,sleep_deficit_hours,is_heavy_user,phone_before_sleep_flag,short_sleeper,high_stress_flag,sedentary_flag,log_daily_screen_time_hours,log_phone_usage_before_sleep_minutes,log_notifications_received_per_day,log_physical_activity_minutes,screen_x_caffeine,presleep_x_stress,activity_x_sleep_quality,screen_time_sq,presleep_phone_sq,notifications_sq,gender_encoded,occ_Doctor,occ_Freelancer,occ_Manager,occ_Researcher,occ_Software Engineer,occ_Student,occ_Teacher
9168,35,Male,Teacher,6.45,88,4.43,3.41,10.0,0,81,227,9.02,6-8h,26-35 ans,1.456,33.11,35.19,7.917,9.51,-5.24,3.57,1,1,1,1,0,2.0082,4.4886,5.4293,4.4067,0.0,880.0,276.21,41.6025,7744,51529,0.0,False,False,False,False,False,False,True
9169,20,Female,Doctor,8.9,97,6.56,4.1,10.0,3,103,250,10.0,> 8h,≤25 ans,1.3567,24.64,28.09,10.517,10.0,-4.183,1.44,1,1,0,1,0,2.2925,4.585,5.5255,4.6444,26.7,970.0,422.3,79.21,9409,62500,1.0,True,False,False,False,False,False,False
9170,27,Female,Doctor,6.72,16,5.32,6.25,6.63,3,104,234,6.48,6-8h,26-35 ans,1.2632,5.01,34.82,6.987,6.555,1.353,2.68,1,0,1,0,0,2.0438,2.8332,5.4596,4.654,20.16,106.08,650.0,45.1584,256,54756,1.0,True,False,False,False,False,False,False
9171,56,Female,Designer,9.46,32,6.35,4.01,10.0,3,31,174,8.83,> 8h,>55 ans,1.4898,8.4,18.39,9.993,9.415,-5.473,1.65,1,1,0,1,0,2.3476,3.4965,5.1648,3.4657,28.38,320.0,124.31,89.4916,1024,30276,1.0,False,False,False,False,False,False,False
9172,18,Male,Manager,9.38,29,5.47,4.4,10.0,0,1,185,10.0,> 8h,≤25 ans,1.7148,8.84,19.72,9.863,10.0,-5.583,2.53,1,0,1,1,1,2.3399,3.4012,5.2257,0.6931,0.0,290.0,4.4,87.9844,841,34225,0.0,False,False,True,False,False,False,False
9173,44,Female,Student,7.46,12,4.33,5.88,10.0,2,22,284,10.0,6-8h,36-45 ans,1.7229,4.62,38.07,7.66,10.0,-3.753,3.67,1,0,1,1,1,2.1353,2.5649,5.6525,3.1355,14.92,120.0,129.36,55.6516,144,80656,1.0,False,False,False,False,False,True,False
9174,44,Male,Teacher,3.51,11,5.97,6.46,5.21,4,103,193,4.69,2-4h,36-45 ans,0.5879,3.07,54.99,3.693,4.95,2.967,2.03,0,0,1,0,0,1.5063,2.4849,5.2679,4.6444,14.04,57.31,665.38,12.3201,121,37249,0.0,False,False,False,False,False,False,True
9175,28,Male,Student,7.15,31,5.02,5.72,10.0,0,10,139,10.0,6-8h,26-35 ans,1.4243,10.29,19.44,7.667,10.0,-4.113,2.98,1,1,1,1,1,2.098,3.4657,4.9416,2.3979,0.0,310.0,57.2,51.1225,961,19321,0.0,False,False,False,False,False,True,False
9176,22,Female,Software Engineer,2.73,86,6.75,6.71,3.71,1,95,295,4.94,2-4h,≤25 ans,0.4044,21.23,108.06,4.163,4.325,4.583,1.25,0,1,0,0,0,1.3164,4.4659,5.6904,4.5643,2.73,319.06,637.45,7.4529,7396,87025,1.0,False,False,False,False,True,False,False
9177,24,Female,Researcher,4.0,92,7.4,6.7,5.21,0,54,176,5.08,2-4h,≤25 ans,0.5405,20.72,44.0,5.533,5.145,2.39,0.6,0,1,0,0,0,1.6094,4.5326,5.1761,4.0073,0.0,479.32,361.8,16.0,8464,30976,1.0,False,False,False,True,False,False,False
9178,36,Male,Doctor,7.82,33,6.03,5.73,8.81,1,113,295,8.6,6-8h,36-45 ans,1.2968,9.12,37.72,8.37,8.705,-1.197,1.97,1,1,0,1,0,2.177,3.5264,5.6904,4.7362,7.82,290.73,647.49,61.1524,1089,87025,0.0,True,False,False,False,False,False,False
9179,46,Male,Freelancer,8.66,82,5.02,4.58,8.95,0,23,272,10.0,> 8h,46-55 ans,1.7251,27.22,31.41,10.027,9.475,-3.987,2.98,1,1,1,1,1,2.268,4.4188,5.6095,3.1781,0.0,733.9,105.34,74.9956,6724,73984,0.0,False,True,False,False,False,False,False
9180,32,Male,Software Engineer,4.75,11,4.96,5.9,7.4,1,56,203,9.5,4-6h,26-35 ans,0.9577,3.7,42.74,4.933,8.45,-0.567,3.04,0,0,1,1,0,1.7492,2.4849,5.3181,4.0431,4.75,81.4,330.4,22.5625,121,41209,0.0,False,False,False,False,True,False,False
9181,52,Female,Doctor,5.71,3,4.05,6.94,7.11,3,68,117,8.64,4-6h,46-55 ans,1.4099,1.23,20.49,5.76,7.875,0.963,3.95,0,0,1,1,0,1.9036,1.3863,4.7707,4.2341,17.13,21.33,471.92,32.6041,9,13689,1.0,True,False,False,False,False,False,False
9182,54,Female,Teacher,4.48,88,7.51,6.12,8.42,2,98,226,7.7,4-6h,46-55 ans,0.5965,19.53,50.45,5.947,8.06,-0.667,0.49,0,1,0,1,0,1.7011,4.4886,5.425,4.5951,8.96,740.96,599.76,20.0704,7744,51076,1.0,False,False,False,False,False,False,True
9183,29,Male,Software Engineer,5.31,25,5.27,6.87,7.26,4,61,183,6.3,4-6h,26-35 ans,1.0076,7.91,34.46,5.727,6.78,0.627,2.73,0,0,1,1,0,1.8421,3.2581,5.2149,4.1271,21.24,181.5,419.07,28.1961,625,33489,0.0,False,False,False,False,True,False,False
9184,47,Male,Manager,5.61,81,8.85,5.39,9.27,2,84,215,7.68,4-6h,46-55 ans,0.6339,15.25,38.32,6.96,8.475,-2.48,0.0,0,1,0,1,0,1.8886,4.4067,5.3753,4.4427,11.22,750.87,452.76,31.4721,6561,46225,0.0,False,False,True,False,False,False,False
9185,37,Female,Designer,7.23,63,7.74,3.69,10.0,0,83,98,8.88,6-8h,36-45 ans,0.9341,13.57,13.55,8.28,9.44,-4.927,0.26,1,1,0,1,0,2.1078,4.1589,4.5951,4.4308,0.0,630.0,306.27,52.2729,3969,9604,1.0,False,False,False,False,False,False,False
9186,54,Male,Researcher,7.75,29,5.48,4.95,10.0,4,93,182,8.27,6-8h,46-55 ans,1.4142,8.82,23.48,8.233,9.135,-3.5,2.52,1,0,1,1,0,2.1691,3.4012,5.2095,4.5433,31.0,290.0,460.35,60.0625,841,33124,0.0,False,False,False,True,False,False,False
9187,20,Female,Software Engineer,9.78,33,4.79,4.96,10.0,2,85,147,10.0,> 8h,≤25 ans,2.0418,11.48,15.03,10.33,10.0,-3.623,3.21,1,1,1,1,0,2.3777,3.5264,4.9972,4.4543,19.56,330.0,421.6,95.6484,1089,21609,1.0,False,False,False,False,True,False,False
9188,26,Male,Researcher,4.94,32,7.12,5.05,7.72,4,73,263,6.48,4-6h,26-35 ans,0.6938,7.49,53.24,5.473,7.1,-1.453,0.88,0,1,0,1,0,1.7817,3.4965,5.5759,4.3041,19.76,247.04,368.65,24.4036,1024,69169,0.0,False,False,False,True,False,False,False
9189,58,Male,Doctor,1.75,30,8.32,8.21,4.27,3,69,239,3.27,< 2h,>55 ans,0.2103,6.01,136.57,2.25,3.77,5.09,0.0,0,0,0,0,0,1.0116,3.434,5.4806,4.2485,5.25,128.1,566.49,3.0625,900,57121,0.0,True,False,False,False,False,False,False
9190,56,Female,Manager,7.19,55,6.92,6.68,7.96,2,76,52,6.8,6-8h,>55 ans,1.039,13.25,7.23,8.107,7.38,-0.013,1.08,1,1,0,1,0,2.1029,4.0254,3.9703,4.3438,14.38,437.8,507.68,51.6961,3025,2704,1.0,False,False,True,False,False,False,False
9191,43,Female,Doctor,5.48,61,4.05,6.36,6.22,4,57,109,5.9,4-6h,36-45 ans,1.3531,25.1,19.89,6.497,6.06,1.09,3.95,0,1,1,0,0,1.8687,4.1271,4.7005,4.0604,21.92,379.42,362.52,30.0304,3721,11881,1.0,True,False,False,False,False,False,False
9192,19,Male,Student,8.57,30,7.93,5.35,10.0,4,99,146,10.0,> 8h,≤25 ans,1.0807,6.31,17.04,9.07,10.0,-3.0,0.07,1,0,0,1,0,2.2586,3.434,4.9904,4.6052,34.28,300.0,529.65,73.4449,900,21316,0.0,False,False,False,False,False,True,False
9193,40,Male,Freelancer,2.32,76,8.82,7.16,6.35,4,11,86,6.55,2-4h,36-45 ans,0.263,14.36,37.07,3.587,6.45,0.993,0.0,0,1,0,0,1,1.2,4.3438,4.4659,2.4849,9.28,482.6,78.76,5.3824,5776,7396,0.0,False,True,False,False,False,False,False
9194,40,Male,Freelancer,6.8,23,4.24,6.08,7.72,4,70,197,5.54,6-8h,36-45 ans,1.6038,9.04,28.97,7.183,6.63,-0.473,3.76,1,0,1,1,0,2.0541,3.1781,5.2883,4.2627,27.2,177.56,425.6,46.24,529,38809,0.0,False,True,False,False,False,False,False
9195,38,Female,Software Engineer,5.13,68,8.05,5.13,7.91,1,82,252,7.55,4-6h,36-45 ans,0.6373,14.08,49.12,6.263,7.73,-1.413,0.0,0,1,0,1,0,1.8132,4.2341,5.5334,4.4188,5.13,537.88,420.66,26.3169,4624,63504,1.0,False,False,False,False,True,False,False
9196,33,Female,Designer,4.77,50,7.59,5.83,6.52,1,108,42,5.1,4-6h,26-35 ans,0.6285,10.98,8.81,5.603,5.81,1.11,0.41,0,1,0,0,0,1.7527,3.9318,3.7612,4.6913,4.77,326.0,629.64,22.7529,2500,1764,1.0,False,False,False,False,False,False,False
9197,26,Female,Teacher,6.08,64,5.99,4.8,9.6,1,107,166,8.32,6-8h,26-35 ans,1.015,17.81,27.3,7.147,8.96,-3.017,2.01,1,1,1,1,0,1.9573,4.1744,5.118,4.6821,6.08,614.4,513.6,36.9664,4096,27556,1.0,False,False,False,False,False,False,True
9198,30,Male,Student,7.16,97,7.17,5.78,10.0,3,85,212,9.41,6-8h,26-35 ans,0.9986,22.55,29.61,8.777,9.705,-2.803,0.83,1,1,0,1,0,2.0992,4.585,5.3613,4.4543,21.48,970.0,491.3,51.2656,9409,44944,0.0,False,False,False,False,False,True,False
9199,45,Female,Software Engineer,8.66,109,4.79,2.39,10.0,3,4,270,10.0,> 8h,36-45 ans,1.8079,37.93,31.18,10.477,10.0,-7.543,3.21,1,1,1,1,1,2.268,4.7005,5.6021,1.6094,25.98,1090.0,9.56,74.9956,11881,72900,1.0,False,False,False,False,True,False,False
9200,44,Male,Student,3.12,8,7.6,8.3,2.9,2,65,43,3.57,2-4h,36-45 ans,0.4105,1.75,13.78,3.253,3.235,6.483,0.4,0,0,0,0,0,1.4159,2.1972,3.7842,4.1897,6.24,23.2,539.5,9.7344,64,1849,0.0,False,False,False,False,False,True,False
9201,34,Male,Software Engineer,3.64,7,6.91,8.3,3.49,1,74,268,4.33,2-4h,26-35 ans,0.5268,1.69,73.63,3.757,3.91,6.043,1.09,0,0,0,0,0,1.5347,2.0794,5.5947,4.3175,3.64,24.43,614.2,13.2496,49,71824,0.0,False,False,False,False,True,False,False
9202,55,Female,Freelancer,5.94,106,4.43,3.99,8.78,2,107,249,7.75,4-6h,46-55 ans,1.3409,39.88,41.92,7.707,8.265,-3.007,3.57,0,1,1,1,0,1.9373,4.6728,5.5215,4.6821,11.88,930.68,426.93,35.2836,11236,62001,1.0,False,True,False,False,False,False,False
9203,53,Male,Teacher,4.12,35,8.34,7.5,4.18,4,4,55,5.06,4-6h,46-55 ans,0.494,6.99,13.35,4.703,4.62,3.387,0.0,0,1,0,0,1,1.6332,3.5835,4.0254,1.6094,16.48,146.3,30.0,16.9744,1225,3025,0.0,False,False,False,False,False,False,True
9204,18,Male,Teacher,6.12,92,4.64,4.33,8.37,0,43,113,7.82,6-8h,≤25 ans,1.319,33.05,18.46,7.653,8.095,-3.323,3.36,1,1,1,1,0,1.9629,4.5326,4.7362,3.7842,0.0,770.04,186.19,37.4544,8464,12769,0.0,False,False,False,False,False,False,True
9205,35,Male,Freelancer,2.8,98,6.19,6.93,4.13,4,4,97,4.9,2-4h,26-35 ans,0.4523,26.39,34.64,4.433,4.515,2.867,1.81,0,1,0,0,1,1.335,4.5951,4.585,1.6094,11.2,404.74,27.72,7.84,9604,9409,0.0,False,True,False,False,False,False,False
9206,26,Female,Researcher,3.77,68,4.66,7.61,4.47,2,71,46,4.61,2-4h,26-35 ans,0.809,24.32,12.2,4.903,4.54,4.323,3.34,0,1,1,0,0,1.5623,4.2341,3.8501,4.2767,7.54,303.96,540.31,14.2129,4624,2116,1.0,False,False,False,True,False,False,False
9207,30,Female,Designer,3.92,55,7.23,5.69,6.51,0,66,229,8.24,2-4h,26-35 ans,0.5422,12.68,58.42,4.837,7.375,0.28,0.77,0,1,0,0,0,1.5933,4.0254,5.4381,4.2047,0.0,358.05,375.54,15.3664,3025,52441,1.0,False,False,False,False,False,False,False
9208,57,Male,Student,9.92,45,7.69,5.19,10.0,3,76,232,9.3,> 8h,>55 ans,1.29,9.75,23.39,10.67,9.65,-3.543,0.31,1,1,0,1,0,2.3906,3.8286,5.451,4.3438,29.76,450.0,394.44,98.4064,2025,53824,0.0,False,False,False,False,False,True,False
9209,32,Female,Designer,8.69,9,8.74,5.49,9.93,0,18,184,9.8,> 8h,26-35 ans,0.9943,1.72,21.17,8.84,9.865,-4.14,0.0,1,0,0,1,1,2.2711,2.3026,5.2204,2.9444,0.0,89.37,98.82,75.5161,81,33856,1.0,False,False,False,False,False,False,False
9210,21,Female,Software Engineer,8.54,101,5.26,4.17,10.0,4,1,57,10.0,> 8h,≤25 ans,1.6236,32.0,6.67,10.223,10.0,-5.813,2.74,1,1,1,1,1,2.2555,4.625,4.0604,0.6931,34.16,1010.0,4.17,72.9316,10201,3249,1.0,False,False,False,False,True,False,False
9211,50,Female,Teacher,5.62,73,5.83,6.28,6.6,2,1,102,6.65,4-6h,46-55 ans,0.964,20.87,18.15,6.837,6.625,-0.303,2.17,0,1,1,0,1,1.8901,4.3041,4.6347,0.6931,11.24,481.8,6.28,31.5844,5329,10404,1.0,False,False,False,False,False,False,True
9212,41,Male,Teacher,5.2,10,5.93,5.94,8.17,1,109,163,7.51,4-6h,36-45 ans,0.8769,2.81,31.35,5.367,7.84,-0.413,2.07,0,0,1,1,0,1.8245,2.3979,5.0999,4.7005,5.2,81.7,647.46,27.04,100,26569,0.0,False,False,False,False,False,False,True
9213,53,Male,Doctor,1.63,115,4.49,6.85,5.53,4,33,208,5.35,< 2h,46-55 ans,0.363,42.69,127.61,3.547,5.44,1.87,3.51,0,1,1,0,0,0.967,4.7536,5.3423,3.5264,6.52,635.95,226.05,2.6569,13225,43264,0.0,True,False,False,False,False,False,False
9214,58,Male,Doctor,2.78,7,8.04,6.89,3.82,2,99,238,5.58,2-4h,>55 ans,0.3458,1.45,85.61,2.897,4.7,4.72,0.0,0,0,0,0,0,1.3297,2.0794,5.4765,4.6052,5.56,26.74,682.11,7.7284,49,56644,0.0,True,False,False,False,False,False,False
9215,27,Female,Freelancer,9.06,67,4.41,3.86,10.0,4,78,147,8.54,> 8h,26-35 ans,2.0544,25.32,16.23,10.177,9.27,-4.84,3.59,1,1,1,1,0,2.3086,4.2195,4.9972,4.3694,36.24,670.0,301.08,82.0836,4489,21609,1.0,False,True,False,False,False,False,False
9216,53,Female,Designer,5.73,116,5.69,3.93,10.0,0,4,276,9.74,4-6h,46-55 ans,1.007,33.98,48.17,7.663,9.87,-6.003,2.31,0,1,1,1,1,1.9066,4.7622,5.624,1.6094,0.0,1160.0,15.72,32.8329,13456,76176,1.0,False,False,False,False,False,False,False
9217,37,Other,Student,9.89,17,4.95,4.5,10.0,3,61,177,10.0,> 8h,36-45 ans,1.998,5.72,17.9,10.173,10.0,-4.483,3.05,1,0,1,1,0,2.3878,2.8904,5.1818,4.1271,29.67,170.0,274.5,97.8121,289,31329,,False,False,False,False,False,True,False
9218,58,Male,Freelancer,6.33,83,7.32,4.95,10.0,0,96,164,10.0,6-8h,>55 ans,0.8648,18.9,25.91,7.713,10.0,-3.45,0.68,1,1,0,1,0,1.992,4.4308,5.1059,4.5747,0.0,830.0,475.2,40.0689,6889,26896,0.0,False,True,False,False,False,False,False
9219,28,Male,Software Engineer,4.4,109,8.53,5.61,7.76,1,9,160,9.34,4-6h,26-35 ans,0.5158,21.3,36.36,6.217,8.55,-2.0,0.0,0,1,0,1,1,1.6864,4.7005,5.0814,2.3026,4.4,845.84,50.49,19.36,11881,25600,0.0,False,False,False,False,True,False,False
9220,29,Male,Designer,3.47,2,7.73,8.3,4.36,2,91,271,3.86,2-4h,26-35 ans,0.4489,0.43,78.1,3.503,4.11,5.457,0.27,0,0,0,0,0,1.4974,1.0986,5.6058,4.5218,6.94,8.72,755.3,12.0409,4,73441,0.0,False,False,False,False,False,False,False
9221,35,Male,Teacher,9.27,107,7.87,3.82,10.0,0,1,73,10.0,> 8h,26-35 ans,1.1779,22.66,7.87,11.053,10.0,-6.163,0.13,1,1,0,1,1,2.3292,4.6821,4.3041,0.6931,0.0,1070.0,3.82,85.9329,11449,5329,0.0,False,False,False,False,False,False,True
9222,47,Female,Teacher,4.34,14,4.39,8.28,4.02,2,49,266,5.46,4-6h,46-55 ans,0.9886,5.32,61.29,4.573,4.74,5.077,3.61,0,0,1,0,0,1.6752,2.7081,5.5872,3.912,8.68,56.28,405.72,18.8356,196,70756,1.0,False,False,False,False,False,False,True
9223,54,Other,Researcher,2.32,59,7.69,6.68,4.04,4,101,45,5.15,2-4h,46-55 ans,0.3017,12.79,19.4,3.303,4.595,4.323,0.31,0,1,0,0,0,1.2,4.0943,3.8286,4.625,9.28,238.36,674.68,5.3824,3481,2025,,False,False,False,True,False,False,False
9224,37,Female,Researcher,3.5,118,4.31,4.83,7.61,0,75,193,6.09,2-4h,36-45 ans,0.8121,45.63,55.14,5.467,6.85,-1.53,3.69,0,1,1,1,0,1.5041,4.7791,5.2679,4.3307,0.0,897.98,362.25,12.25,13924,37249,1.0,False,False,False,True,False,False,False
9225,42,Female,Teacher,6.81,71,6.42,4.88,10.0,0,114,154,10.0,6-8h,36-45 ans,1.0607,18.43,22.61,7.993,10.0,-3.22,1.58,1,1,0,1,0,2.0554,4.2767,5.0434,4.7449,0.0,710.0,556.32,46.3761,5041,23716,1.0,False,False,False,False,False,False,True
9226,29,Female,Software Engineer,2.2,109,7.46,8.99,3.28,1,111,35,3.33,2-4h,26-35 ans,0.2949,24.35,15.91,4.017,3.305,7.56,0.54,0,1,0,0,0,1.1632,4.7005,3.5835,4.7185,2.2,357.52,997.89,4.84,11881,1225,1.0,False,False,False,False,True,False,False
9227,38,Male,Freelancer,1.82,54,5.27,8.67,2.22,0,5,267,1.41,< 2h,36-45 ans,0.3454,17.08,146.7,2.72,1.815,6.533,2.73,0,1,1,0,1,1.0367,4.0073,5.591,1.7918,0.0,119.88,43.35,3.3124,2916,71289,0.0,False,True,False,False,False,False,False
9228,42,Female,Designer,5.12,69,7.41,7.48,5.32,3,31,288,4.7,4-6h,36-45 ans,0.691,15.52,56.25,6.27,5.01,2.677,0.59,0,1,0,0,0,1.8116,4.2485,5.6664,3.4657,15.36,367.08,231.88,26.2144,4761,82944,1.0,False,False,False,False,False,False,False
9229,28,Female,Software Engineer,1.75,109,8.4,5.85,4.57,2,3,177,3.82,< 2h,26-35 ans,0.2083,21.63,101.14,3.567,4.195,1.33,0.0,0,1,0,0,1,1.0116,4.7005,5.1818,1.3863,3.5,498.13,17.55,3.0625,11881,31329,1.0,False,False,False,False,True,False,False
9230,26,Male,Manager,4.54,99,8.39,4.08,10.0,4,73,144,9.08,4-6h,26-35 ans,0.5411,19.67,31.72,6.19,9.54,-4.703,0.0,0,1,0,1,0,1.712,4.6052,4.9767,4.3041,18.16,990.0,297.84,20.6116,9801,20736,0.0,False,False,True,False,False,False,False
9231,42,Female,Researcher,3.9,83,4.96,7.97,6.08,3,22,127,7.28,2-4h,36-45 ans,0.7863,27.89,32.56,5.283,6.68,2.257,3.04,0,1,1,0,1,1.5892,4.4308,4.852,3.1355,11.7,504.64,175.34,15.21,6889,16129,1.0,False,False,False,True,False,False,False
9232,52,Female,Teacher,4.52,31,5.37,8.5,6.14,3,115,196,8.15,4-6h,46-55 ans,0.8417,9.62,43.36,5.037,7.145,4.277,2.63,0,1,1,0,0,1.7084,3.4657,5.2832,4.7536,13.56,190.34,977.5,20.4304,961,38416,1.0,False,False,False,False,False,False,True
9233,49,Male,Doctor,5.39,5,7.33,8.22,6.23,0,4,33,6.3,4-6h,46-55 ans,0.7353,1.14,6.12,5.473,6.265,2.057,0.67,0,0,0,0,1,1.8547,1.7918,3.5264,1.6094,0.0,31.15,32.88,29.0521,25,1089,0.0,True,False,False,False,False,False,False
9234,31,Male,Designer,2.67,15,8.21,8.56,2.45,3,9,199,3.97,2-4h,26-35 ans,0.3252,3.05,74.53,2.92,3.21,6.26,0.0,0,0,0,0,1,1.3002,2.7726,5.2983,2.3026,8.01,36.75,77.04,7.1289,225,39601,0.0,False,False,False,False,False,False,False
9235,18,Male,Doctor,4.98,112,6.28,5.26,7.01,4,13,110,8.23,4-6h,≤25 ans,0.793,29.72,22.09,6.847,7.62,-1.533,1.72,0,1,0,1,1,1.7884,4.7274,4.7095,2.6391,19.92,785.12,68.38,24.8004,12544,12100,0.0,True,False,False,False,False,False,False
9236,34,Male,Designer,4.25,65,8.61,7.07,5.75,3,68,154,4.66,4-6h,26-35 ans,0.4936,12.58,36.24,5.333,5.205,2.453,0.0,0,1,0,0,0,1.6582,4.1897,5.0434,4.2341,12.75,373.75,480.76,18.0625,4225,23716,0.0,False,False,False,False,False,False,False
9237,42,Male,Freelancer,8.16,81,6.87,4.3,10.0,3,68,280,9.79,> 8h,36-45 ans,1.1878,19.65,34.31,9.51,9.895,-4.567,1.13,1,1,0,1,0,2.2148,4.4067,5.6384,4.2341,24.48,810.0,292.4,66.5856,6561,78400,0.0,False,True,False,False,False,False,False
9238,25,Female,Teacher,7.25,108,5.31,4.92,7.8,0,40,73,8.96,6-8h,≤25 ans,1.3653,33.9,10.07,9.05,8.38,-2.213,2.69,1,1,1,1,0,2.1102,4.6913,4.3041,3.7136,0.0,842.4,196.8,52.5625,11664,5329,1.0,False,False,False,False,False,False,True
9239,22,Male,Doctor,8.85,89,4.1,4.36,10.0,2,57,140,10.0,> 8h,≤25 ans,2.1585,36.18,15.82,10.333,10.0,-4.69,3.9,1,1,1,1,0,2.2875,4.4998,4.9488,4.0604,17.7,890.0,248.52,78.3225,7921,19600,0.0,True,False,False,False,False,False,False
9240,22,Female,Researcher,7.02,83,8.04,5.73,9.8,2,99,194,8.86,6-8h,≤25 ans,0.8731,17.21,27.64,8.403,9.33,-2.42,0.0,1,1,0,1,0,2.0819,4.4308,5.273,4.6052,14.04,813.4,567.27,49.2804,6889,37636,1.0,False,False,False,True,False,False,False
9241,58,Female,Doctor,2.09,15,4.46,7.45,3.59,1,53,265,2.27,2-4h,>55 ans,0.4686,5.61,126.79,2.34,2.93,4.743,3.54,0,0,1,0,0,1.1282,2.7726,5.5835,3.989,2.09,53.85,394.85,4.3681,225,70225,1.0,True,False,False,False,False,False,False
9242,52,Female,Designer,5.56,84,4.39,6.58,4.51,2,45,184,5.27,4-6h,46-55 ans,1.2665,31.89,33.09,6.96,4.89,2.82,3.61,0,1,1,0,0,1.881,4.4427,5.2204,3.8286,11.12,378.84,296.1,30.9136,7056,33856,1.0,False,False,False,False,False,False,False
9243,36,Female,Manager,7.68,108,7.89,3.18,10.0,3,73,194,9.32,6-8h,36-45 ans,0.9734,22.81,25.26,9.48,9.66,-5.603,0.11,1,1,0,1,0,2.161,4.6913,5.273,4.3041,23.04,1080.0,232.14,58.9824,11664,37636,1.0,False,False,True,False,False,False,False
9244,40,Female,Manager,8.58,13,4.16,7.35,9.63,1,52,177,9.63,> 8h,36-45 ans,2.0625,5.21,20.63,8.797,9.63,-1.413,3.84,1,0,1,1,0,2.2597,2.6391,5.1818,3.9703,8.58,125.19,382.2,73.6164,169,31329,1.0,False,False,True,False,False,False,False
9245,26,Female,Doctor,2.63,61,8.21,7.26,3.03,1,33,291,2.54,2-4h,26-35 ans,0.3203,12.38,110.65,3.647,2.785,4.78,0.0,0,1,0,0,0,1.2892,4.1271,5.6768,3.5264,2.63,184.83,239.58,6.9169,3721,84681,1.0,True,False,False,False,False,False,False
9246,47,Male,Doctor,3.01,17,6.99,7.21,6.33,0,77,126,5.71,2-4h,46-55 ans,0.4306,4.05,41.86,3.293,6.02,2.163,1.01,0,0,0,0,0,1.3888,2.8904,4.8442,4.3567,0.0,107.61,555.17,9.0601,289,15876,0.0,True,False,False,False,False,False,False
9247,33,Male,Freelancer,8.76,7,7.18,6.33,9.16,1,111,87,9.13,> 8h,26-35 ans,1.2201,1.62,9.93,8.877,9.145,-0.98,0.82,1,0,0,1,0,2.2783,2.0794,4.4773,4.7185,8.76,64.12,702.63,76.7376,49,7569,0.0,False,True,False,False,False,False,False
9248,50,Female,Researcher,5.37,4,8.69,7.6,5.35,0,34,230,5.89,4-6h,46-55 ans,0.618,0.77,42.83,5.437,5.62,2.817,0.0,0,0,0,0,0,1.8516,1.6094,5.4424,3.5553,0.0,21.4,258.4,28.8369,16,52900,1.0,False,False,False,True,False,False,False
9249,19,Female,Teacher,5.07,87,8.33,4.27,10.0,4,103,163,10.0,4-6h,≤25 ans,0.6086,17.41,32.15,6.52,10.0,-4.013,0.0,0,1,0,1,0,1.8034,4.4773,5.0999,4.6444,20.28,870.0,439.81,25.7049,7569,26569,1.0,False,False,False,False,False,False,True
9250,31,Other,Designer,5.45,40,4.38,6.09,5.58,1,87,83,4.63,4-6h,26-35 ans,1.2443,15.22,15.23,6.117,5.105,1.96,3.62,0,1,1,0,0,1.8641,3.7136,4.4308,4.4773,5.45,223.2,529.83,29.7025,1600,6889,,False,False,False,False,False,False,False
9251,18,Female,Designer,2.56,110,8.26,6.56,4.95,0,91,236,4.29,2-4h,≤25 ans,0.3099,22.2,92.19,4.393,4.62,3.127,0.0,0,1,0,0,0,1.2698,4.7095,5.4681,4.5218,0.0,544.5,596.96,6.5536,12100,55696,1.0,False,False,False,False,False,False,False
9252,43,Female,Student,6.65,92,7.34,4.01,10.0,4,27,297,9.43,6-8h,36-45 ans,0.906,20.89,44.66,8.183,9.715,-5.54,0.66,1,1,0,1,1,2.0347,4.5326,5.6971,3.3322,26.6,920.0,108.27,44.2225,8464,88209,1.0,False,False,False,False,False,True,False
9253,42,Male,Designer,8.27,58,5.58,4.47,10.0,4,19,176,10.0,> 8h,36-45 ans,1.4821,17.32,21.28,9.237,10.0,-5.213,2.42,1,1,1,1,1,2.2268,4.0775,5.1761,2.9957,33.08,580.0,84.93,68.3929,3364,30976,0.0,False,False,False,False,False,False,False
9254,33,Female,Researcher,8.53,8,8.27,3.85,10.0,0,68,76,9.1,> 8h,26-35 ans,1.0314,1.61,8.91,8.663,9.55,-5.017,0.0,1,0,0,1,0,2.2544,2.1972,4.3438,4.2341,0.0,80.0,261.8,72.7609,64,5776,1.0,False,False,False,True,False,False,False
9255,32,Female,Researcher,1.27,115,4.12,7.73,3.37,1,55,285,3.77,< 2h,26-35 ans,0.3083,46.52,224.41,3.187,3.57,5.277,3.88,0,1,1,0,0,0.8198,4.7536,5.656,4.0254,1.27,387.55,425.15,1.6129,13225,81225,1.0,False,False,False,True,False,False,False
9256,43,Male,Teacher,7.44,41,8.19,5.12,9.05,4,55,242,6.97,6-8h,36-45 ans,0.9084,8.34,32.53,8.123,8.01,-3.013,0.0,1,1,0,1,0,2.133,3.7377,5.4931,4.0254,29.76,371.05,281.6,55.3536,1681,58564,0.0,False,False,False,False,False,False,True
